listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
cm0RSU01hRVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-145-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423834323538343831,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Gandhinagar, Gujarat",,,,Apartment,Furnished,6,6,,145,Sq-ft,2006,"You can avail the 2 BHK flat for rent in the well-known location of Sargasan. Available at a rental price of ₹27,000, this 2 BHK flat is worth considering. The flat is located on the 6 floor which includes 2 bathrooms, 1 balcony, and covers a covered area of 145 sqft. The property features security, ro water system. This flat is located at Nr. Swagat Afford & TCS IT Park, Sargasan Circle, S. G. Highway, Ahmedabad - Gandhinagar Twin City.",27000,,,186,2,,No,No,Yes,RO Water System,False,True,Agent,56,Immediately,2026-04-18T23:45:34.000Z,Today,True
KYOljRvCYLVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1410-Sq-ft-Multistorey-Apartment-FOR-Rent-GIFT-City-in-Gandhinagar&id=4d423831303138383531,2026-04-19 13:51:41,23.1587037,72.6837981,,GIFT City,gift city,,,,Apartment,Furnished,21,32,North - East,1410,Sq-ft,New Construction,"This property is good You can avail the 2 BHK flat for rent in the well-known location of GIFT City. Available at a rental price of ₹40,000, this 2 BHK flat is worth considering. The apartment is on the 21 floor, has a carpet area of 800 sqft with 2 bathrooms and 2 balcony. There is also facility of 1 Covered parking. This flat is fitted with power back up, security, service/goods lift, ro water system. Visit the flat at Sangath Smart Life, GIFT City, Gandhinagar, Gujrat .",40000,80000,0,28,2,1 Covered,Yes,No,No,"Service/Goods Lift, Laundry Service, RO Water System",False,True,Agent,100,Immediately,2026-04-18T23:45:32.000Z,Today,True
KB1Tmc23i59zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Gandhinagar&id=4d423738333233303037,2026-04-19 13:51:41,,,,3 D Property,13001.,,,,Apartment,Semi-Furnished,13,13,East,1500,Sq-ft,New Construction,"new property ner by metro station gift city near byachi property Grab the chance to own this affordable 2 BHK flat for rent in the kavya ratna sanskriti area. The flat is available for rent at a competitive amount of ₹28,000. The apartment is on the 13 floor, has a carpet area of 1000 sqft with 2 bathrooms and 3 balcony. This property offers power back up.",28000,18000,1500,19,2,,No,No,No,,False,True,Agent,71,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
AIO34G99betzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1269-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423834313030363631,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,Palm road,,,,Apartment,Furnished,5,10,East,1269,Sq-ft,Less than 5 years,"Hight demand cosmo culture society Grab the chance to own this affordable 2 BHK flat for rent in the Sargasan area. The flat is available for rent at a competitive amount of ₹30,000. The apartment is on the 5 floor, has a carpet area of 850 sqft with 2 bathrooms and 1 balcony. There is also facility of 1 Covered parking. The property encompasses 10 floor and provides Kids Play Pool With Water Slides amenities. The apartment is equipped with power back up, reserved parking, security. The full address of the apartment is SG Highway, Ahmedabad..",30000,60000,2000,24,2,1 Covered,Yes,No,No,"Internet/Wi-Fi Connectivity, Jogging and Strolling Track",False,True,Agent,100,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
hJrWX0IOqkBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-178-Sq-yrd-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423833363031393935,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,"PDPU University Road, Opp. GNLU University, New GIFT City Road, Raysan, Gujarat",19210|GNLU Metro Station|5 minutes,,,Apartment,Furnished,9,11,East,178,Sq-yrd,2023,"Explore our latest residential projects offering modern amenities and luxury living. You can avail the 2 BHK flat for rent in the well-known location of Raysan. ₹28,000 is the monthly rent of this 2 BHK flat. Some attractive additional facilities available with the flat are 2 Wardrobe, 2 Bed, Sofa, Dining Table and Gas Connection. The flat is on the 9 floor and includes 2 bathrooms, 1 balcony with a carpet area of 873 sqft. The property includes 1 Covered parking. This property includes 11 floor and provides Kids play area, Kids Club benefits. The property features power back up, reserved parking, security. Find this apartment at PDPU University Road, Opp. GNLU University, New GIFT City Road, Raysan, Gujarat.",28000,56000,0,17,2,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,95,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
DEuQ3AsCp/tzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-323-Sq-yrd-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423638353830363633,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Kudasan,Gandhinagar",,,,Apartment,Furnished,3,8,East,323,Sq-yrd,New Construction,"If you are planning to rent a flat, you can consider this 4 BHK flat situated in the prime location of Kudasan. The apartment is available at an affordable rental price of ₹50,000. The residents of the flat have access to additional facilities such as 4 Wardrobe, 4 Bed, Fridge, 4 AC, Sofa, Washing Machine, Dining Table and Gas Connection. Located on the 3 floor, the flat comprises 4 bathrooms, 1 balcony, and has a carpet area of 193 sqyrd. You will also find 2 Covered parking facility. The property consists of 8 floor and offers Kids play area conveniences. The apartment is equipped with power back up, reserved parking, security. Find this apartment at Kudasan, Gandhinagar, Gujarat.",50000,100000,3500,17,4,2 Covered,No,No,No,,False,True,Agent,100,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
7+kv+Nikj69zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2745-Sq-ft-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423833393332303133,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,Niranjan Patel - F1102 Zoey Flat,,,,Apartment,Semi-Furnished,11,13,East,2745,Sq-ft,New Construction,"No 1 Project in Gandhinagar, Near Gift City area Grab the chance to own this affordable 4 BHK flat for rent in the Randesan area. The 4 BHK apartment is available at a reasonable rent of ₹45,000. Additional amenities available with the flat are 3 Wardrobe, 2 AC and Gas Connection. Located on the 11 floor, the flat has 4 bathrooms, 1 balcony in carpet area of 1700 sqft. There is also facility of 2 Covered parking. This property features 13 floor and offers a range of Kids play area facilities. The apartment comes furnished with power back up, reserved parking, security. This flat is located at Siddhraj Zoey, Besides Maruti magnum, Nr.Axis Bank, Randesan, Gandhinagar. The brokerage amount of the 4 BHK apartment is zero.",45000,90000,0,16,4,2 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Owner,98,Immediately,2026-04-13T23:45:09.000Z,"Apr 14, '26",True
mg74PYYn9zZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-370-Sq-yrd-Penthouse-FOR-Rent-Raysan-in-Gandhinagar&id=4d423738383730323939,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,Satvan bellevue.,19210|GNLU Metro Station|5 minutes,,,Penthouse,Unfurnished,9,10,East,370,Sq-yrd,New Construction,"When you are looking to move into a popular society, Satvan Bellevue is considered one of the best around Satvan Bellevue in Ahmedabad. There is ample parking facility for bike in this society, your vehicle will be fully protected and safe here.",50000,100000,0,15,4,1 Covered,Yes,No,No,"RO Water System, Jogging and Strolling Track",False,True,Agent,100,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
KPaLy7YfO3pzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2880-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423739343137313439,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,7,13,,2880,Sq-ft,New Construction,"Find 4 BHK flat for rent in Sargasan Gandhinagar. This 4 BHK flat is available at the reasonable rent amount of ₹45,000. The flat is located on the 7 floor which includes 4 bathrooms, 2 balcony, and covers a covered area of 2880 sqft. The property encompasses 13 floor and provides Kids Play Pool With Water Slides amenities. The apartment comes furnished with power back up, reserved parking, security, air conditioned. Visit the flat at Swagat Agacia,Opp. Swagat Flamingo, Nr. TCS IT Park & Sargasan,Cross Roads,Sargasan,Gandhinagar.",45000,45000,0,16,4,,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, Banquet Hall, Jogging and Strolling Track",True,True,Agent,43,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
CIEqgJKZlr5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4482-Sq-ft-Multistorey-Apartment-FOR-Rent-Koba-in-Gandhinagar&id=4d423833393930363839,2026-04-19 13:51:41,23.150331,72.640657,,Fixinfra Realtors,"Koba,Gandhinagar",,382426,,Apartment,Unfurnished,5,10,East,4482,Sq-ft,2023,"Check out this newly constructed 4 BHK flat on rent in the prime location of Koba Gandhinagar. Available at a rental price of ₹45,000, this 4 BHK flat is worth considering. The flat is on the 5 floor and includes 4 bathrooms, 1 balcony with a carpet area of 2555 sqft. 2 Covered parking facility are also available. The flat comes with power back up, reserved parking, security. Find this apartment at Saamarth Heaven 6, K Raheja Road, TP-02, Koba- Gandhinagar. 382426.",45000,45000,0,10,4,2 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,78,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
EGUZ+Kd7BABzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2189-Sq-ft-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423831393930363731,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"Randesan,Gandhinagar",,,,Apartment,Unfurnished,2,13,East,2189,Sq-ft,New Construction,"Welcome to Shree Vinayakaa Realtors We have property available in sargasan kudasan raysan and many other places in gandhinagar. You can avail the 4 BHK flat for rent in the well-known location of Randesan. This 4 BHK flat can be availed at the rental price of ₹45,000. Located on the 2 floor, the flat comprises 4 bathrooms, 2 balcony, and has a carpet area of 2120 sqft. You will also find 1 Covered, 1 Open parking facility. The apartment comes furnished with power back up, reserved parking, security, service/goods lift, air conditioned.",45000,46000,2000,21,4,"1 Covered, 1 Open",Yes,No,No,"Service/Goods Lift, Air Conditioned",False,True,Agent,100,Immediately,2026-04-18T23:45:34.000Z,Today,True
huMfN5kCb5FzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-440-Sq-yrd-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423833373832343537,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"Randesan,Gandhinagar",,,,Apartment,Semi-Furnished,2,12,East,440,Sq-yrd,2010,"You can avail the 4 BHK flat for rent in the well-known location of Randesan. The multistorey apartment is available at rent of ₹45,000. Some attractive additional facilities available with the flat are 1 Wardrobe, 1 Bed and Gas Connection. The flat is on the 2 floor and includes 5 bathrooms, 2 balcony with a carpet area of 228 sqyrd. 3 Covered parking space is also available. This unit is designed with power back up, reserved parking, security. The flat can be visited at Randesan,Gandhinagar, Randesan, Gandhinagar, Gujarat.",45000,90000,0,11,5,3 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,98,Immediately,2026-04-18T23:45:33.000Z,Today,True
5oaZKSsEflVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-285-Sq-ft-Multistorey-Apartment-FOR-Rent-PDPU-Road-in-Gandhinagar&id=4d423834313332363033,2026-04-19 13:51:41,23.1540460891807,72.6665273263145,,Golden Real Estate,"Gandhinagar, Gujarat",,,,Apartment,Unfurnished,4,12,North - East,285,Sq-ft,New Construction,"nice flat 4 BHK apartment is available on rent in PDPU Road Gandhinagar right away. The flat is available for rent at a competitive amount of ₹45,000. The apartment is on the 4 floor, has a covered area of 285 sqft with 3 bathrooms and 3 balcony. The building includes 12 floor and supports Kids play area living. This flat is fitted with power back up, security. You can visit the flat at The Gate By Dev Aashish, Royal Street, Near Gujarat National Law University, PDPU Road, Gandhinagar.",45000,90000,0,158,3,,No,No,No,"Laundry Service, Internet/Wi-Fi Connectivity, Banquet Hall, Jogging and Strolling Track",False,True,Agent,78,Immediately,2026-04-16T23:45:23.000Z,"Apr 17, '26",True
au+d6AGZOIhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3200-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423833373437323433,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Surya Circle, Sargasan, Gandhinagar, Gujarat",,,,Apartment,Furnished,7,13,,3200,Sq-ft,New Construction,"Flat available on rent, at the good location. All the amenities are available near by the society. If you are planning to rent a flat, you can consider this 4 BHK flat situated in the prime location of Sargasan. This 4 BHK flat can be availed at the rental price of ₹42,000. Live in this lovely flat and get access to various useful facilities such as 2 Wardrobe, 4 Bed, Fridge, 4 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The flat is located on the 7 floor which includes 4 bathrooms, 2 balcony, and covers a carpet area of 2200 sqft. 3 Covered parking facility are also available. The apartment comes furnished with reserved parking. You can visit the flat at Surya Circle, Sargasan, Gandhinagar, Gujarat.",42000,,3000,13,4,3 Covered,No,No,No,,True,True,Agent,79,Immediately,2026-04-16T23:45:21.000Z,"Apr 17, '26",True
JOudvi6SjI9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-330-Sq-yrd-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423833373336393339,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"Keshav Elitus, Survey No.233, 234 paiki 23, FP No.107, Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,8,12,East,330,Sq-yrd,New Construction,"A beautiful 4 BHK flat is available for rent in Randesan. The rent of the 4 BHK flat is ₹42,000. Live in this lovely flat and get access to various useful facilities such as 1 Wardrobe, 1 Bed and Gas Connection. The flat is located on the 8 floor which includes 4 bathrooms, 1 balcony, and covers a carpet area of 230 sqyrd. 2 Covered parking space is also available. The building comprises 12 floor and includes Kids play area features. The apartment comes furnished with reserved parking, security. The full address of the apartment is Survey No.233, 234 paiki 23, FP No.107, Gandhinagar, Gujarat.",42000,42000,1200,14,4,2 Covered,Yes,Yes,No,Jogging and Strolling Track,True,True,Agent,100,Immediately,2026-04-18T23:45:34.000Z,Today,True
JEc0ZzLR/nFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2565-Sq-ft-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423537393230313837,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,shree rung aroma radesan,,,,Apartment,Unfurnished,2,5,North - East,2565,Sq-ft,Less than 5 years,"this property is near by Tcs and nift uid good location in this flat full furnish laxurish flat nearby by gift city all furnish flat just 2 flat in one floor Grab the chance to own this affordable 4 BHK flat for rent in the Randesan area. ₹45,000 is the monthly rent of this 4 BHK flat. The flat is on the 2 floor and includes 4 bathrooms, 1 balcony with a carpet area of 2265 sqft. The property has 5 floor and is equipped with Kids play area, Kids Splash Pool facilities. The apartment is equipped with power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system. The flat can be visited at R.S BLOCK NO 13, Gandhinagar, Gujarat.",45000,70000,0,18,4,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,85,Immediately,2026-04-09T08:39:15.000Z,"Apr 09, '26",True
AXrXksu5dYVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3800-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423832373836373731,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,kudasan,,,,Apartment,Furnished,5,8,East,3800,Sq-ft,5 to 10 years,"Find this 4 BHK rental flat in Kudasan Gandhinagar. ₹55,000 is the monthly rent of this 4 BHK flat. Located on the 5 floor, the flat has 4 bathrooms, 1 balcony in carpet area of 3000 sqft. The residence includes power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system.",55000,110000,2000,14,4,,No,No,No,"Air Conditioned, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts",True,True,Agent,70,Immediately,2026-03-18T05:27:42.000Z,"Mar 18, '26",True
q4l3iLJPbe9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-350-Sq-yrd-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423736353530363839,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,Gandhinagar Rayasan gift city,19210|GNLU Metro Station|5 minutes,,,Apartment,Unfurnished,4,8,East,350,Sq-yrd,New Construction,"This property is new construction, well maintained property, allowed parking fix, many amenities available, 24h security and water line. Check out this newly constructed 4 BHK flat on rent in the prime location of Raysan Gandhinagar. This 4 BHK flat can be availed at the rental price of ₹50,000. Located on the 4 floor, the flat has 4 bathrooms, 4 balcony in carpet area of 300 sqyrd. There is also facility of 2 Open parking. The flat comes with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. Visit the apartment at Raysan, Ahmedabad, Gujarat.",50000,100000,1500,16,4,2 Open,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,100,Immediately,2026-03-22T21:27:43.000Z,"Mar 23, '26",True
jMFHpKgZqjpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2565-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423833373938333731,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Swagat Agacia,Opp. Swagat Flamingo, Nr. TCS IT Park  Sargasan,Cross Roads,Sargasan,Gandhinagar",,,,Apartment,Semi-Furnished,9,14,North - East,2565,Sq-ft,5 to 10 years,"Gymnasium, swimming pool, squash court, jogging track, and badminton court.Close to essential facilities like the Aashka Multispeciality Hospital 0.1 km, Sahjanand School of Achiever 0.3 km, and Swagat Holiday Mall.",55000,110000,0,21,4,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,80,Immediately,2026-03-16T06:42:26.000Z,"Mar 16, '26",True
O8suJCKqZHRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-340-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423834313532363231,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,sargasan,,,,Apartment,Semi-Furnished,6,7,West,340,Sq-ft,New Construction,"new project Find this 4 BHK rental flat in Sargasan Gandhinagar. ₹50,000 is the monthly rent of this 4 BHK flat. The flat is on the 6 floor and includes 4 bathrooms, 4 balcony with a carpet area of 201 sqft. Visit the flat at Sector 11, Gandhinagar, Gujarat.",50000,,,147,4,,No,No,No,,False,True,Agent,66,Immediately,2026-04-09T04:34:11.000Z,"Apr 09, '26",True
0TmasVA81I9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3114-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423831393038303535,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,4,13,East,3114,Sq-ft,Less than 5 years,"A beautiful 4 BHK flat is available for rent in Sargasan. You can get this flat at monthly rent of ₹42,000. The apartment is on the 4 floor, has a covered area of 3114 sqft with 4 bathrooms and 3 balcony. The property encompasses 13 floor and provides Kids Play Pool With Water Slides amenities. This property offers power back up, reserved parking, security, air conditioned. The apartment is located at Swagat Agacia,Opp. Swagat Flamingo, Nr. TCS IT Park & Sargasan,Cross Roads,Sargasan,Gandhinagar.",42000,42000,0,13,4,,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, Banquet Hall, Jogging and Strolling Track",True,True,Agent,53,Immediately,2026-03-14T14:59:38.000Z,"Mar 14, '26",True
Ajg+6qQfLJ1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2565-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423834323230333033,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Sargasan,Gandhinagar",,,,Apartment,Semi-Furnished,11,14,,2565,Sq-ft,Less than 5 years,"4 BHK apartment is available on rent in Sargasan Gandhinagar right away. The flat is available for rent at a competitive amount of ₹50,000. Here you can enjoy world class facilities like 1 TV, 4 AC and Gas Connection. The flat is located on the 11 floor which includes 4 bathrooms, 2 balcony, and covers a carpet area of 2404 sqft. This property includes 14 floor and provides Kids Play Pool With Water Slides benefits. Visit the flat at Swagat Agacia,Opp. Swagat Flamingo, Nr. TCS IT Park & Sargasan,Cross Roads,Sargasan,Gandhinagar. This is a no-brokerage flat because the owner has posted the ad on this 4 BHK apartment.",50000,100000,5000,19,4,,No,No,No,,False,False,Owner,55,Select Date,2026-04-13T11:13:11.000Z,"Apr 13, '26",True
y9HYL9UnyptzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-320-Sq-yrd-Multistorey-Apartment-FOR-Rent-in-Gandhinagar&id=4d423834323535343535,2026-04-19 13:51:41,,,,Balaji Realtors,"Gandhinagar, Gujarat",,,,Apartment,Furnished,3,3,,,,2006,"A beautiful 4 BHK flat is available for rent in shree rang aroma. The rent of the 4 BHK flat is ₹55,000. The flat is on the 3 floor and includes 4 bathrooms, 1 balcony with a carpet area of 320 sqyrd. This unit is designed with reserved parking, security.",55000,,,,4,,Yes,Yes,No,Jogging and Strolling Track,False,True,Agent,48,Immediately,2026-04-18T23:45:34.000Z,Today,True
Hi0/8Fu+yKVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-2745-Sq-ft-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423833383234333833,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,11,14,North - East,2745,Sq-ft,New Construction,"If you are searching a 4 BHK apartment for rent in Randesan, check out this amazing rental flat. The rent of the 4 BHK flat is ₹45,000. The apartment is on the 11 floor, has a covered area of 2745 sqft with 4 bathrooms and 1 balcony. There is also facility of 1 Covered parking. The building has 14 floor and offers Kids play area amenities. This unit features power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The apartment is located at Siddhraj Zoey, Besides Maruti magnum, Nr.Axis Bank, Randesan, Gandhinagar.",45000,45000,0,16,4,1 Covered,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,95,Immediately,2026-04-18T23:45:32.000Z,Today,True
ldL/jA7vE7xzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3510-Sq-ft-Multistorey-Apartment-FOR-Rent-Koba-in-Gandhinagar&id=4d423833333530333337,2026-04-19 13:51:41,23.150331,72.640657,,The Property House,"Koba,Gandhinagar",,,,Apartment,Unfurnished,9,14,East,3510,Sq-ft,New Construction,"this property is located in koba near Mahavir puram Temple.metro nearbyschool, gift city, hospital and collages are near by. You can avail the 4 BHK flat for rent in the well-known location of Koba. This 4 BHK flat is available at the reasonable rent amount of ₹45,000. Located on the 9 floor, the flat has 4 bathrooms, 1 balcony in carpet area of 2050 sqft. There is also facility of 2 Covered parking. This unit features reserved parking, security. Visit the apartment at Koba,Gandhinagar, Koba, Gandhinagar, Gujarat.",45000,45000,3500,13,4,2 Covered,No,No,No,,False,True,Agent,100,Immediately,2026-04-18T23:45:34.000Z,Today,True
Dr9ixZKhtE5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3150-Sq-ft-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423833343831373139,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"Randesan, Gandhinagar",,,,Apartment,Semi-Furnished,10,13,East,3150,Sq-ft,Less than 5 years,"well connectivity of sargasan sg highway A beautiful 4 BHK flat is available for rent in Randesan. The 4 BHK apartment is available at a reasonable rent of ₹48,000. The flat is on the 10 floor and includes 4 bathrooms, 2 balcony with a carpet area of 1732 sqft. There is also facility of 1 Covered parking. The building has 13 floor and offers Kids play area amenities. This property offers reserved parking, security, air conditioned. This flat is located at FP-54/2, Gandhinagar, Gandhinagar, Gujarat,.",48000,54000,0,15,4,1 Covered,No,No,No,"Air Conditioned, Banquet Hall, Conference Room, Jogging and Strolling Track",False,True,Agent,100,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
rIXL3CWsipRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-435-Sq-yrd-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423833363138323131,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"Randesan,Gandhinagar",,,,Apartment,Unfurnished,2,6,,435,Sq-yrd,2005,"A beautiful 4 BHK flat is available for rent in Randesan. This 4 BHK flat can be availed at the rental price of ₹45,000. Located on the 2 floor, the flat has 4 bathrooms, 2 balcony in carpet area of 400 sqyrd.",45000,45000,,11,4,,No,No,No,,True,True,Agent,38,Immediately,2026-04-18T23:45:34.000Z,Today,True
5U8u3Rl4qnlzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3600-Sq-ft-Multistorey-Apartment-FOR-Rent-Koba-in-Gandhinagar&id=4d423833383630333633,2026-04-19 13:51:41,23.150331,72.640657,,Jayesh Vyas,"Gandhinagar, Gujarat",,382426,,Apartment,Semi-Furnished,9,12,,3600,Sq-ft,Less than 5 years,"Check out this newly constructed 4 BHK flat on rent in the prime location of Koba Gandhinagar. Available at a rental price of ₹45,000, this 4 BHK flat is worth considering. If you rent the flat, you will have access to facilities like 2 Wardrobe. Located on the 9 floor, the flat has 4 bathrooms, 1 balcony in carpet area of 1945 sqft. The apartment is located at Saamarth Heaven 6, K Raheja Road, TP-02, Koba- Gandhinagar. 382426. The owner has posted this 4 BHK flat for rent, so the brokerage fees is zero on this multistorey apartment.",45000,45000,2000,12,4,,No,No,No,,False,False,Owner,36,Immediately,2026-03-19T09:11:11.000Z,"Mar 19, '26",True
37vuGVK3oZZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-400-Sq-ft-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423739343136373731,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,8,13,,400,Sq-ft,New Construction,"A beautiful 4 BHK flat is available for rent in Randesan. This 4 BHK flat can be availed at the rental price of ₹45,000. The flat is located on the 8 floor which includes 4 bathrooms, 1 balcony, and covers a covered area of 400 sqft. The flat comes with power back up, security, intercom facility.",45000,45000,0,112,4,,Yes,No,No,Intercom Facility,True,True,Agent,50,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
